subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_FREQUENCY_10,CPU_FREQUENCY_11
pypy,k_nucleotide,4510569286.0,747352012.0,494007467.0,53469222.0,324433499.0,5119486.0,16.568906597214834,10.823565547441412,1.5779770016905683,0,663.8129882812791,285.7427978515625,0.004150390625,33210380288.0,8589930496.0,1635429915.9272728,0.0,87.97605609893799,95.7008618181402,3801088.0,66387968.0,95.92834306196733,0.63104873042215,0.3767715427008542,0.7142948529259725,0.5397713213481686,0.5761429986493154,0.6205075409602036,0.5149849427017299,0.4025911156426776,0.2879408893937414,0.2909122504293918,0.523786858130585,2088.3386363636364,1836.4386363636363,1808.959090909091,1820.5954545454545,1340.8590909090908,1359.2681818181818,1373.8181818181818,1375.4818181818182,1129.9386363636363,1258.3454545454545,1304.8568181818182,1293.45
pypy,mandelbrot,977877581.0,34481074.0,35176697.0,3658352.0,212458024.0,448810.0,3.526113561652458,10.39993038573235,0.2112464342603506,0,876.7271728515625,419.7213745117188,0.00689697265625,33210380288.0,8589930496.0,1196500545.5973375,0.0,120.2515754699707,90.10760018829498,6946816.0,66387968.0,98.81844348875734,0.7936727683278367,0.4297499438986405,0.7217989924941801,0.5089844904108571,0.5652312522819157,0.567571988617521,0.4739723150027968,0.5990571518011776,0.3271446566712638,0.4517236288494358,0.1761919276884907,2084.044925124792,1817.5091514143091,1822.30615640599,1820.7004991680533,1331.2695507487522,1359.4742096505825,1340.179700499168,1352.783693843594,1110.4708818635606,1253.9883527454242,1291.405990016639,1318.8785357737104
codon,spectralnorm,184037.0,54714.0,73705.0,3684.0,31603.0,4968.0,29.729891271863814,4.99830404992877,15.720026579755086,0,22.66998291009804,9.23077392578125,0.0,33210380288.0,8589930496.0,1137077657.6,0.0,3.907082319259644,79.54467334747315,4063232.0,10051584.0,82.17532463073731,0.4761904716491699,1.1688311576843262,0.5323817610740662,2.141865110397339,0.4825581312179565,0.7897727251052856,0.682539701461792,0.4706533670425415,0.7087486028671265,0.5278679609298706,0.4653679609298706,1970.3,1566.65,1752.5,1644.95,1376.6,1228.65,1319.85,1314.25,1042.45,1192.55,1251.85,1211.55
numba,mandelbrot,111625774.0,21021197.0,13015876.0,2205765.0,6559347.0,253702.0,18.83184881656453,16.946727212213762,3.867793547132054,0,556.4426879883104,251.59649658203125,0.0040283203125,33210380288.0,8589930496.0,1217969552.039312,0.0,81.30533266067505,91.59699843498062,4587520.0,11878400.0,97.73826226086815,0.7462792674798051,0.5995715844103979,0.6236049311020451,0.7822780295730516,0.8155704069635499,0.3663874278783212,0.5063786270138086,0.2184329954792885,0.7849580111023249,0.299113881016832,0.2992722118223035,2084.108108108108,1774.02457002457,1770.2751842751843,1742.7469287469287,1282.1572481572482,1324.5208845208845,1297.4275184275184,1322.3144963144964,1013.9631449631448,1269.2604422604422,1297.3144963144964,1282.97542997543
cython,n_body,32638233.0,298753.0,16938633.0,23887.0,7885787.0,462.0,0.915346734610296,0.1410208249980975,0.0058586416295545,0,6725.669067382842,3214.815917968721,0.0533447265625,33210380288.0,8589930496.0,1134808190.4386904,0.0,935.3570351600648,94.27231756186244,4587520.0,11878400.0,99.87079529585738,0.5524561491534002,0.6582687421309829,0.5196021281560637,0.4181861226675522,0.5280354673809396,0.4622936630412289,0.5327634289270802,0.2947973811745057,0.46635240668751,0.4377224992601157,0.478732669121342,2099.2495185105927,1787.4904772095017,1758.055852771239,1770.927669591269,1291.7016905628077,1303.5754333404666,1295.90947999144,1325.06205863471,1035.3306227263,1220.8932163492402,1269.703830515729,1283.3687138882945
nuitka,fasta,65767.0,31215.0,6114.0,3814.0,,,47.46301336536561,62.381419692509,,0,1605.6609497070604,769.5640258789062,0.012451171875,33210380288.0,8589930496.0,1141367004.6104128,0.0,223.00829672813416,0.0,2359296.0,141594624.0,96.80721401098172,0.6592981656963136,0.6206239569176464,0.5289385365305512,0.5858848013880009,0.4242596587490564,0.6259765665931376,0.7437975987979283,0.3921890635999785,0.3882627389803395,0.3329781853264495,0.5274759204907734,2097.4748653500897,1800.673249551167,1764.571813285458,1765.552962298025,1296.2450628366248,1299.7737881508078,1298.2486535008975,1320.9928186714542,1046.0305206463197,1233.709156193896,1273.616696588869,1293.28276481149
mypyc,mandelbrot,39584145.0,2280890.0,15428263.0,40246.0,8389684.0,3414.0,5.762130267055156,0.2608589184667126,0.0406928318158347,0,6458.864006249991,2991.3644409179688,0.051025390625,33210380288.0,8589930496.0,1151190430.6556952,0.0,924.3257894515992,94.04897076642683,4849664.0,11878400.0,99.80913167683372,0.6434776743106793,0.5152750967926357,0.4574992960410078,0.439339160712677,0.5432861527228778,0.4655621088896029,0.5021417331403858,0.3456753089882017,0.3920601029360434,0.3937886466694477,0.4182484243315192,2099.15396275444,1803.577522737116,1776.2278042442615,1773.168687743612,1298.716760502382,1306.0972282373325,1302.4224772628845,1331.9772628843657,1030.1203984408835,1216.321567778259,1276.7527067994804,1292.4084019055867
cython,binary_trees,86998884842.0,70759205431.0,17430929345.0,15509747817.0,588556905.0,145808848.0,81.33346256047635,88.97831842482292,24.773959282662737,0,6827.443908691404,2473.411865234404,0.0513916015625,33210380288.0,8589930496.0,1895765742.283737,0.0,925.4545345306396,93.9687295661253,4587520.0,11878400.0,99.82698961937716,0.6279574221960401,0.7332030651014569,0.6371131295138474,0.5615080727786341,0.5607782895757356,0.5007272536985602,0.6090154335044556,0.2931303220855839,0.3458404898591932,0.4127465183024897,0.433270399416813,2098.877162629758,1809.1505190311416,1781.3933823529412,1791.6198096885814,1353.2523788927335,1335.9108996539792,1342.5568771626297,1348.3187716262976,1116.4684256055364,1222.719723183391,1255.233347750865,1261.196150519031
pypy,fannkuch_redux,4646093852.0,21659269.0,22787457.0,217078.0,691455894.0,27603.0,0.4661823391853428,0.9526205578797144,0.0039920116726924,0,824.8498535156286,391.19158935549785,0.00750732421875,33210380288.0,8589930496.0,1163233243.943662,0.0,113.64478826522829,93.9608988761902,3670016.0,66387968.0,97.3236197619371,0.5142590780283364,0.5623543516955745,0.4321310736868583,0.4823280215053491,0.4465344407608811,0.6805516279919047,0.93689835386377,0.2507730933352255,0.3383309943995005,0.6098271400575906,0.4835460994025351,2095.288732394366,1847.12323943662,1790.875,1795.0352112676055,1347.3010563380285,1324.9929577464789,1342.0651408450703,1358.244718309859,1043.911971830986,1205.963028169014,1292.1021126760563,1296.5475352112676
nuitka,k_nucleotide,1845016490.0,150445936.0,372323789.0,5155606.0,48758199.0,3859919.0,8.15417839436221,1.384710338774512,7.916451138812572,0,1394.6525268554688,657.5473022460938,0.01019287109375,33210380288.0,8589930496.0,1556974658.8294735,0.0,190.02097177505493,0.0053073857959948,2359296.0,141459456.0,98.6842105263158,0.4286088129093772,0.6352213053954275,0.3524426789973911,0.5467739560102162,0.9354814233591682,0.4998699845452057,0.5194634845695998,0.2490945836117393,0.2838372163396133,0.3071303512861854,0.5170545666155062,2097.184210526316,1796.9642105263158,1776.3684210526317,1758.7494736842104,1312.822105263158,1295.4452631578947,1318.0084210526315,1329.1673684210527,1064.514736842105,1216.5136842105262,1249.5473684210526,1264.1105263157897
pypy,k_nucleotide,4466861945.0,772757317.0,492199971.0,55972310.0,302913245.0,5365947.0,17.299780618135937,11.37186373381562,1.771446804843413,0,662.702880859375,287.9444580078125,0.00433349609375,33210380288.0,8589930496.0,1617414162.6181817,0.0,88.06309390068054,92.31805782318116,0.0,4096.0,97.9380165793679,0.492807990651239,1.0097891330041668,0.624631703170863,0.4451517784460024,0.2382638369094241,0.6091340606862848,0.4007908460768786,0.251310561326417,0.3693560386245901,0.4775352055376226,0.4374954411929304,2086.9886363636365,1863.6909090909087,1816.7977272727276,1821.6977272727272,1363.6636363636364,1348.165909090909,1345.925,1362.0772727272729,1134.9977272727272,1239.3136363636363,1294.1045454545454,1281.2
nuitka,binary_trees,207781.0,31470.0,4910.0,3473.0,410.0,,15.145754424129253,70.73319755600814,,0,6713.01013183593,2412.935607910156,0.05010986328125,33210380288.0,8589930496.0,1890684082.2526824,0.0,913.9168272018431,0.0,2359296.0,141594624.0,99.84672651631269,0.6015774801533359,0.6391062703035006,0.6011855481541181,0.5857489056443135,0.4707275507733053,0.6977310478034728,0.5398223625248466,0.3009507667190897,0.4517751406835001,0.4458075766623973,0.367573874913448,2099.089774469017,1813.8281147361504,1783.578935844099,1786.3562513685133,1352.3155244142763,1321.8430041602803,1329.0790453251589,1347.2031968469455,1132.807313334793,1228.3174950733523,1257.7041821764835,1265.0337201664113
pypy,fannkuch_redux,4637131496.0,40470668.0,22811095.0,350289.0,683297255.0,5154.0,0.8727522183684049,1.5356080012818325,0.00075428372678,0,834.7584838867188,392.1145629882813,0.00543212890625,33210380288.0,8589930496.0,1164549150.594025,0.0,113.83671641349792,93.475249406114,1835008.0,5816320.0,97.18406788536032,0.4994503852562661,0.4565993170851354,0.5627209411145094,0.5851412599870316,0.3971541387754081,0.4967758065263081,0.3783434771904836,0.3878662262524368,0.4676666078018597,0.2915153505513035,0.298942913280011,2095.0509666080843,1839.2284710017573,1813.3690685413003,1815.115992970123,1362.311072056239,1334.6256590509663,1333.6414762741651,1359.2970123022849,1069.2091388400704,1214.6309314586997,1272.353251318102,1326.427065026362
numba,n_body,68679641.0,13413984.0,7995101.0,1761544.0,2524323.0,174451.0,19.53123779432685,22.032792331203822,6.910803411449328,0,60.29205322265625,27.33929443359375,0.00067138671875,33210380288.0,8589930496.0,1195080089.6,0.0,8.829763412475586,86.7824944390191,131072.0,417792.0,75.30030025906034,0.3578293138080173,1.1839458412594266,0.2437741597493489,0.1906985203425089,0.5366795327928331,0.2384831534491645,1.2184402253892688,0.6121463033888075,0.426155964533488,0.6011726008521185,0.2737442281511095,2054.6666666666665,1691.4666666666667,1547.6,1642.2666666666669,1283.088888888889,1237.111111111111,1303.5333333333333,1339.9333333333334,1090.977777777778,1269.4,1268.888888888889,1243.5333333333333
nuitka,k_nucleotide,193715.0,54100.0,11366.0,7728.0,1922.0,,27.92762563559869,67.99225761041703,,0,1384.4872436523438,652.2279663085938,0.00970458984375,33210380288.0,8589930496.0,1563662924.255319,0.0,188.0895299911499,0.0053191489361702,0.0,610304.0,99.5841813188918,0.7826421606096815,0.5168152972104701,0.5216328972831685,0.794183212360169,0.4495262822572221,0.6509806138403872,0.5701569301016787,0.2522814637168925,0.493698165454763,0.6367240572546391,0.408577057687526,2096.958510638298,1829.891489361702,1791.5712765957446,1792.6159574468086,1322.8712765957446,1319.8095744680852,1325.1734042553192,1356.8085106382978,1063.9063829787235,1207.0117021276596,1264.41914893617,1286.331914893617
codon,n_body,,,,,,,,,,0,27.063110351555224,11.2877197265625,0.00067138671875,33210380288.0,8589930496.0,1130151401.7391305,0.0,4.482289791107178,84.31310968813689,4325376.0,10838016.0,40.43478269162385,0.4358722852623981,0.2070393354996391,0.2070393354996391,0.2070393354996391,0.2070393354996391,0.2070393354996391,0.2070393354996391,0.0,0.2070393354996391,0.0,0.6211180064989172,1980.608695652174,1824.9130434782608,1819.7391304347825,1782.0,1332.7826086956522,1323.0,1341.5652173913045,1341.391304347826,1118.1739130434785,1343.9130434782608,1291.8695652173913,1301.2608695652175
codon,spectralnorm,244095.0,51671.0,74719.0,1901.0,36681.0,1814.0,21.16839755013417,2.5441989319985545,4.945339549085357,0,22.78277587889897,9.25299072265625,0.0,33210380288.0,8589930496.0,1124978278.4,0.0,3.82676100730896,76.7699966430664,3932160.0,10051584.0,78.40425529479981,1.216356086730957,0.6331569790840149,0.626682186126709,0.8214285850524903,0.7146739006042481,1.761904764175415,0.890269136428833,0.564182186126709,0.7007978677749633,0.7146739006042481,1.195542073249817,1972.25,1773.3,1796.65,1802.0,1335.3,1309.1,1308.0,1342.05,1061.8,1325.8,1280.55,1392.3
codon,spectralnorm,191490.0,39887.0,70563.0,3007.0,30549.0,2536.0,20.829808345083293,4.261440131513683,8.301417395004746,0,22.694458007805224,9.2486572265625,0.0,33210380288.0,8589930496.0,1171759104.0,0.0,3.8617160320281982,72.97176933288574,4063232.0,10838016.0,70.0,2.410256415605545,0.3105590045452118,0.3105590045452118,0.15625,0.15625,0.15625,2.1428571224212645,0.15625,0.3086419701576233,0.0,0.0,1970.75,1832.3,1811.55,1795.3,1377.75,1370.5,1373.1,1380.3,1266.6,1286.3,1375.2,1367.1
nuitka,binary_trees,137699.0,27241.0,3689.0,2378.0,,,19.78300496009412,64.46191379777717,,0,6679.843200683594,2403.392150878877,0.0469970703125,33210380288.0,8589930496.0,1893832511.0136504,0.0,909.2913980484008,0.0,0.0,602112.0,99.86789960369882,0.8916716410469663,0.8667497652538124,0.583207506379699,0.6571970070998924,0.6569827519905089,0.4995297639643448,0.5343793841355281,0.362289890653496,0.4214924254484609,0.4376672369328326,0.4243340020608083,2099.096653456627,1824.8502862175253,1778.5702333773668,1784.0374284456186,1354.8791281373844,1338.324966974901,1332.0173932188463,1348.4564068692207,1136.313518273888,1241.527520915896,1270.273007485689,1274.6303390576838
nuitka,k_nucleotide,74720.0,30743.0,7679.0,4899.0,,,41.144271948608136,63.79736944914703,,0,1422.88916015625,669.1787109375,0.01043701171875,33210380288.0,8589930496.0,1573285837.170631,0.0,193.35661268234253,0.0025853154084798,0.0,4096.0,99.58634953464323,0.6119729020048199,0.5413859161435634,0.7123312694641772,0.3744822582451486,0.4130470250052281,0.4149386268243918,0.4477416843699817,0.3005970263740022,0.5289674039463962,0.4411549878527238,0.4897678565646154,2098.245087900724,1800.266804550155,1785.9120992761116,1792.8883143743535,1331.202688728025,1318.9327817993794,1311.6059979317477,1339.0413650465357,1077.8190279214064,1237.2895553257497,1283.813857290589,1292.7425025853154
mypyc,fannkuch_redux,71734657.0,605390.0,32600968.0,23494.0,21319262.0,99.0,0.8439295945891259,0.0720653448081664,0.0004643687947547,0,16715.362731933594,8009.116394042969,0.12890625,33210380288.0,8589930496.0,1150384224.0414543,0.0,2317.511698007584,94.16836472802936,4718592.0,11878400.0,99.97330590688006,0.5457418688952341,0.5841916321148392,0.5413424688121056,0.5968774978191456,0.4902744632443056,0.4776584015206379,0.4776104768587421,0.3651343568772147,0.4604865338610536,0.4950856204613655,0.459495615562541,2099.5899473184213,1781.6163744710252,1757.2556352016582,1754.625701701356,1287.0328180326453,1302.2484670524225,1297.8492097763192,1322.6259607910872,1039.7853873391484,1219.354175662838,1260.521979445548,1276.0727178512825
cython,k_nucleotide,2028726337.0,189696242.0,401983189.0,6119602.0,47129873.0,3559920.0,9.350509161354667,1.5223527170933508,7.553425828242736,0,1600.6663208007667,741.2638549804396,0.01141357421875,33210380288.0,8589930496.0,1567720515.5266483,0.0,221.46683931350708,93.9344140813495,0.0,393216.0,99.62754499233836,0.592597156116956,0.589719993258341,0.7925346690249422,0.5585004794996067,0.5828037583138777,0.5766391438628061,0.6265989554391429,0.4300742125123497,0.4955776721212168,0.4432741872286516,0.4750326050760085,2097.366757000904,1809.6088527551944,1786.178861788618,1777.4841915085815,1329.8021680216802,1313.3875338753387,1309.3035230352305,1335.8861788617887,1088.015356820235,1226.0722673893406,1274.7904245709124,1294.508581752484
numba,fannkuch_redux,45416185.0,9712224.0,6614814.0,1376949.0,2015915.0,186160.0,21.38494019257672,20.81614086201063,9.234516336254256,0,471.3043823242188,212.98089599612285,0.00408935546875,33210380288.0,8589930496.0,1199594715.0057805,0.0,69.27320981025696,93.84822978863136,4849664.0,11878400.0,92.4741255479052,0.3201111270857684,0.6887297220312791,0.5935845934069914,0.5340690151115374,0.7301171743284071,0.4420804907648549,0.4283089603302796,0.358403004619772,0.4965889538299141,0.3974936714751182,0.2666171815009475,2091.601156069364,1791.771676300578,1787.4682080924856,1763.6878612716764,1280.8988439306358,1305.5751445086703,1296.442196531792,1330.1445086705205,1024.985549132948,1191.5520231213873,1274.9884393063585,1277.413294797688
codon,fasta,10513804.0,8202738.0,416638.0,13974.0,3215913.0,2911568.0,78.01874564144433,3.353990754563914,90.5362800548398,0,122.6902465820167,54.718322753877146,0.00067138671875,33210380288.0,8589930496.0,1139548026.4347825,0.0,18.29066300392151,82.12850776962613,4063232.0,10309632.0,89.82798659283182,1.2249431739682737,2.6337795847136043,2.310893901016401,2.133851500309032,3.4676737441964773,0.988332485375197,1.0426142150941102,1.7945573167956397,1.7934784014587817,1.5087364646403685,1.8089255476775377,2031.0434782608693,1756.2173913043478,1761.5326086956522,1768.4239130434785,1320.3260869565215,1328.6739130434785,1319.445652173913,1375.804347826087,1153.608695652174,1271.4021739130435,1291.1630434782608,1286.3695652173913
numba,mandelbrot,109158646.0,21087089.0,12869222.0,2178916.0,5839180.0,224341.0,19.31783671996078,16.931217753489683,3.8419949376453535,0,556.9879760742479,251.41290283206035,0.00469970703125,33210380288.0,8589930496.0,1211813215.372549,0.0,82.19223833084106,93.8740356015224,4718592.0,11878400.0,98.1983164805992,0.5357966276214403,0.4297808955113093,0.567816890264843,0.4421870514166121,0.4527700444792999,0.4153610318899154,0.5635282509028912,0.3716576765565311,0.2265146626707385,0.5664823644009291,0.2824822262513871,2093.2132352941176,1813.186274509804,1794.3774509803925,1768.7769607843138,1314.1617647058824,1324.9607843137255,1325.7916666666667,1337.8308823529412,1074.9779411764705,1245.1053921568628,1287.7475490196075,1305.546568627451
cython,k_nucleotide,1891244141.0,178110568.0,370937604.0,6482475.0,44948939.0,3539007.0,9.417640173405829,1.7475917593946608,7.873393852522303,0,1593.5311889648438,736.2421264648729,0.01092529296875,33210380288.0,8589930496.0,1563288549.1257918,0.0,221.0424792766571,95.42665568908416,4849664.0,11878400.0,98.91270279690151,0.540783360694868,0.8342967766981858,0.7600048355926755,0.4700971490117759,0.5702590941034291,0.5805280373916367,0.6811803207677953,0.3629772335695465,0.3611443579871191,0.3429528671152451,0.4036682536968818,2097.4642533936653,1827.3701357466064,1803.6199095022623,1806.3357466063349,1319.3556561085973,1326.7773755656108,1332.510407239819,1348.256108597285,1055.6081447963802,1239.662443438914,1286.4361990950226,1277.0660633484165
nuitka,spectralnorm,82698.0,27290.0,5263.0,3605.0,,,32.99958886551065,68.49705491164735,,0,2141.813537597656,1029.0679931640916,0.0145263671875,33210380288.0,8589930496.0,1154534323.458586,0.0,297.07974004745483,0.0,131072.0,626688.0,99.7058302291716,0.8117279868936699,0.6365780782418621,0.5891268476894006,0.5805939964172415,0.7214937542424057,0.6201242295780567,0.7066038719933443,0.3538497251091581,0.449390051962952,0.3755004250240647,0.3824575867516424,2097.988552188552,1793.5232323232324,1770.2390572390573,1769.447138047138,1303.5838383838384,1307.13468013468,1307.612121212121,1325.5171717171718,1043.0188552188552,1222.6410774410774,1276.9151515151516,1280.2882154882154
pypy,spectralnorm,153424779.0,3418930.0,1009267.0,37962.0,2718061.0,27796.0,2.228407967920228,3.761343628593821,1.022640772226966,0,123.3418579101708,52.6666259765625,0.0001220703125,33210380288.0,8589930496.0,1178316886.231579,0.0,19.019898414611816,86.7169941550807,1966080.0,5816320.0,83.10526315789474,0.8265710291109587,0.3669729847657053,0.1273974393543444,0.1896657115534732,0.2175802883348966,0.2272749800431101,0.214117085306268,1.2085476737273366,0.211581584026939,0.2220036788990623,0.2140878501691316,2080.863157894737,1760.536842105263,1776.9473684210527,1747.3052631578948,1356.3368421052633,1319.7157894736845,1342.621052631579,1328.0105263157895,1099.821052631579,1230.8,1267.3368421052633,1296.494736842105
